ids,level,vendor_value,default_skin,chat_link,name,icon,description,type,rarity,flags,game_types,restrictions
604,73,244,30,[&AgFcAgAA],Shaman's Seer Boots of the Dolyak,https://render.guildwars2.com/file/F640924D5B38FAFAF55BDF9496D41266A132A83C/61027.png,,Armor,Exotic,[Ljava.lang.String;@26dc316f,[Ljava.lang.String;@29027938,[Ljava.lang.String;@6b81bef5
605,71,222,105,[&AgFdAgAA],Cleric's Marauder Helm of Rage,https://render.guildwars2.com/file/67FB026D5F927ADF0591F747CCE3662F33E42668/61025.png,,Armor,Rare,[Ljava.lang.String;@36fd107e,[Ljava.lang.String;@71ed0887,[Ljava.lang.String;@4b9c743b
606,72,120,74,[&AgFeAgAA],Cleric's Reinforced Scale Boots of the Pack,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Masterwork,[Ljava.lang.String;@2d0c0dab,[Ljava.lang.String;@73ac9694,[Ljava.lang.String;@6a1c1156
607,78,240,105,[&AgFfAgAA],Cleric's Marauder Helm of the Traveler,https://render.guildwars2.com/file/67FB026D5F927ADF0591F747CCE3662F33E42668/61025.png,,Armor,Rare,[Ljava.lang.String;@42099d82,[Ljava.lang.String;@f25b13d,[Ljava.lang.String;@18aa8e7b
608,80,264,30,[&AgFgAgAA],Tahlkora's Boots,https://render.guildwars2.com/file/F640924D5B38FAFAF55BDF9496D41266A132A83C/61027.png,,Armor,Exotic,[Ljava.lang.String;@1236ba99,[Ljava.lang.String;@1c5dd0d0,[Ljava.lang.String;@3e53363f
609,80,99,46,[&AgFhAgAA],Rampager's Privateer Coat,https://render.guildwars2.com/file/9E384E500AE801DE793FFB0149BE330BDA542C58/61024.png,,Armor,Fine,[Ljava.lang.String;@72c6bed8,[Ljava.lang.String;@5583206b,[Ljava.lang.String;@272ab15b
610,80,248,105,[&AgFiAgAA],Cleric's Marauder Helm of Vampirism,https://render.guildwars2.com/file/67FB026D5F927ADF0591F747CCE3662F33E42668/61025.png,,Armor,Rare,[Ljava.lang.String;@6f894f,[Ljava.lang.String;@4718c7e4,[Ljava.lang.String;@b543714
611,78,128,74,[&AgFjAgAA],Cleric's Reinforced Scale Boots of the Dolyak,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Masterwork,[Ljava.lang.String;@7906ef4c,[Ljava.lang.String;@55f34d2,[Ljava.lang.String;@4f9f47a
612,64,81,46,[&AgFkAgAA],Shaman's Privateer Coat,https://render.guildwars2.com/file/9E384E500AE801DE793FFB0149BE330BDA542C58/61024.png,,Armor,Fine,[Ljava.lang.String;@2e3f9f66,[Ljava.lang.String;@600d7962,[Ljava.lang.String;@1c083815
613,66,224,30,[&AgFlAgAA],Cleric's Seer Boots of Scavenging,https://render.guildwars2.com/file/F640924D5B38FAFAF55BDF9496D41266A132A83C/61027.png,,Armor,Exotic,[Ljava.lang.String;@571945ca,[Ljava.lang.String;@58f24e0,[Ljava.lang.String;@ec28b5a
615,74,244,30,[&AgFnAgAA],Cleric's Seer Boots of the Lich,https://render.guildwars2.com/file/F640924D5B38FAFAF55BDF9496D41266A132A83C/61027.png,,Armor,Exotic,[Ljava.lang.String;@5357c207,[Ljava.lang.String;@4efdfab2,[Ljava.lang.String;@32297fa9
616,80,264,30,[&AgFoAgAA],Mhenlo's Boots,https://render.guildwars2.com/file/F640924D5B38FAFAF55BDF9496D41266A132A83C/61027.png,,Armor,Exotic,[Ljava.lang.String;@282bbaed,[Ljava.lang.String;@45011215,[Ljava.lang.String;@6488486d
619,69,87,46,[&AgFrAgAA],Shaman's Privateer Coat,https://render.guildwars2.com/file/9E384E500AE801DE793FFB0149BE330BDA542C58/61024.png,,Armor,Fine,[Ljava.lang.String;@1d25a762,[Ljava.lang.String;@682c8af9,[Ljava.lang.String;@2570bc53
620,31,31,67,[&AgFsAgAA],Strong Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@39d53b0,[Ljava.lang.String;@33b3fa16,[Ljava.lang.String;@3f44c5db
621,80,132,74,[&AgFtAgAA],Cleric's Reinforced Scale Boots of Scavenging,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Masterwork,[Ljava.lang.String;@1f766444,[Ljava.lang.String;@769fb4c9,[Ljava.lang.String;@5a508346
622,80,248,105,[&AgFuAgAA],Marauder Helm of the Afflicted,https://render.guildwars2.com/file/67FB026D5F927ADF0591F747CCE3662F33E42668/61025.png,,Armor,Rare,[Ljava.lang.String;@43a3ffca,[Ljava.lang.String;@6f5bf7be,[Ljava.lang.String;@64693f60
623,80,264,30,[&AgFvAgAA],Jatoro's Boots,https://render.guildwars2.com/file/F640924D5B38FAFAF55BDF9496D41266A132A83C/61027.png,,Armor,Exotic,[Ljava.lang.String;@3afdca18,[Ljava.lang.String;@667c2f22,[Ljava.lang.String;@562ac254
624,36,35,67,[&AgFwAgAA],Strong Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@7b9575ce,[Ljava.lang.String;@2f6ccdae,[Ljava.lang.String;@28eee25e
625,60,156,84,[&AgFxAgAA],Strong Banded Greaves of the Dolyak,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@2856bd75,[Ljava.lang.String;@783d96b4,[Ljava.lang.String;@31f535a0
626,76,252,30,[&AgFyAgAA],Berserker's Seer Boots of the Flame Legion,https://render.guildwars2.com/file/F640924D5B38FAFAF55BDF9496D41266A132A83C/61027.png,,Armor,Exotic,[Ljava.lang.String;@6e56ddd2,[Ljava.lang.String;@73f67878,[Ljava.lang.String;@676ac884
627,67,168,84,[&AgFzAgAA],Berserker's Banded Greaves of the Lich,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@7faaa9fc,[Ljava.lang.String;@27ca4396,[Ljava.lang.String;@673fcaaf
628,74,92,46,[&AgF0AgAA],Shaman's Privateer Coat,https://render.guildwars2.com/file/9E384E500AE801DE793FFB0149BE330BDA542C58/61024.png,,Armor,Fine,[Ljava.lang.String;@56201024,[Ljava.lang.String;@7c6fa655,[Ljava.lang.String;@9cc8cbd
629,80,264,30,[&AgF1AgAA],Khilbron's Boots,https://render.guildwars2.com/file/F640924D5B38FAFAF55BDF9496D41266A132A83C/61027.png,,Armor,Exotic,[Ljava.lang.String;@10bf5599,[Ljava.lang.String;@46c8c69a,[Ljava.lang.String;@47948d18
630,79,98,46,[&AgF2AgAA],Shaman's Privateer Coat,https://render.guildwars2.com/file/9E384E500AE801DE793FFB0149BE330BDA542C58/61024.png,,Armor,Fine,[Ljava.lang.String;@2a505833,[Ljava.lang.String;@40a9c37d,[Ljava.lang.String;@40d521e4
631,6,11,53,[&AgF3AgAA],Mighty Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@234a88ab,[Ljava.lang.String;@bf3cd31,[Ljava.lang.String;@54f4519
632,74,183,84,[&AgF4AgAA],Berserker's Banded Greaves of Hoelbrak,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@6cfc8e55,[Ljava.lang.String;@1b044cb1,[Ljava.lang.String;@e8b90a5
633,11,16,53,[&AgF5AgAA],Mighty Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@71137be0,[Ljava.lang.String;@7995cdb1,[Ljava.lang.String;@40cd77f6
634,16,20,53,[&AgF6AgAA],Mighty Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@1291d9f2,[Ljava.lang.String;@78377c3b,[Ljava.lang.String;@2f98dec9
635,62,234,47,[&AgF7AgAA],Berserker's Sneakthief Shoulderguards of the Citadel,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@4417e0b,[Ljava.lang.String;@18036938,[Ljava.lang.String;@5b9618a7
636,7,12,53,[&AgF8AgAA],Precise Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@3291eb8a,[Ljava.lang.String;@3d2f7af5,[Ljava.lang.String;@3e669ec1
637,80,99,46,[&AgF9AgAA],Shaman's Privateer Coat,https://render.guildwars2.com/file/9E384E500AE801DE793FFB0149BE330BDA542C58/61024.png,,Armor,Fine,[Ljava.lang.String;@55deea8a,[Ljava.lang.String;@68ae8600,[Ljava.lang.String;@2e10a132
638,12,17,53,[&AgF+AgAA],Precise Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@248aa2a7,[Ljava.lang.String;@6229606,[Ljava.lang.String;@1aa08e44
639,70,260,47,[&AgF/AgAA],Berserker's Sneakthief Shoulderguards of Balthazar,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@3112a513,[Ljava.lang.String;@40fcb60c,[Ljava.lang.String;@527c9ab3
640,80,198,84,[&AgGAAgAA],Berserker's Banded Greaves of the Eagle,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@4cb0fc16,[Ljava.lang.String;@68aee2ae,[Ljava.lang.String;@4dc76561
641,78,282,47,[&AgGBAgAA],Berserker's Sneakthief Shoulderguards of Grenth,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@7b58d768,[Ljava.lang.String;@3043d459,[Ljava.lang.String;@2f67eb6d
642,17,21,53,[&AgGCAgAA],Precise Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@597d6f8d,[Ljava.lang.String;@64a3005d,[Ljava.lang.String;@4aece18c
643,8,13,53,[&AgGDAgAA],Vital Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@5ac0573f,[Ljava.lang.String;@68f35aed,[Ljava.lang.String;@14ae1e46
644,22,25,48,[&AgGEAgAA],Ravaging Studded Boots,https://render.guildwars2.com/file/C05DCA62E84D18EF46D5357C217956C55BC3063E/61013.png,,Armor,Fine,[Ljava.lang.String;@39636dde,[Ljava.lang.String;@6142ac62,[Ljava.lang.String;@1394a695
645,53,141,74,[&AgGFAgAA],Strong Reinforced Scale Boots of the Citadel,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Rare,[Ljava.lang.String;@772cd68f,[Ljava.lang.String;@55835829,[Ljava.lang.String;@2156cf47
646,80,291,47,[&AgGGAgAA],Nika's Pauldrons,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@174075f6,[Ljava.lang.String;@649413f,[Ljava.lang.String;@494403cf
647,13,18,53,[&AgGHAgAA],Vital Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@5e7fc157,[Ljava.lang.String;@4a84f0ab,[Ljava.lang.String;@608107d
648,27,28,67,[&AgGIAgAA],Ravaging Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@6fbb3108,[Ljava.lang.String;@4fee20d1,[Ljava.lang.String;@2202902f
649,46,126,74,[&AgGJAgAA],Strong Reinforced Scale Boots of the Dolyak,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Rare,[Ljava.lang.String;@64cfe7ea,[Ljava.lang.String;@52caa90a,[Ljava.lang.String;@6c9ce32a
650,18,22,53,[&AgGKAgAA],Vital Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@5a29957e,[Ljava.lang.String;@41c2c966,[Ljava.lang.String;@4647aaad
651,63,238,47,[&AgGLAgAA],Carrion Sneakthief Shoulderguards of the Flame Legion,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@4dc984fc,[Ljava.lang.String;@5bdd7a5e,[Ljava.lang.String;@c8301ba
652,39,111,74,[&AgGMAgAA],Strong Reinforced Scale Boots of the Eagle,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Rare,[Ljava.lang.String;@776ac045,[Ljava.lang.String;@76054430,[Ljava.lang.String;@46badf24
653,0,4,59,[&AgGNAgAA],Mighty Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Basic,[Ljava.lang.String;@52a08898,[Ljava.lang.String;@73e91261,[Ljava.lang.String;@2f11ece8
654,9,14,53,[&AgGOAgAA],Malign Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@3fc255d1,[Ljava.lang.String;@69f0eef9,[Ljava.lang.String;@523183bc
655,71,260,47,[&AgGPAgAA],Carrion Sneakthief Shoulderguards of the Flock,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@72e743be,[Ljava.lang.String;@5f26fcee,[Ljava.lang.String;@314f46d5
656,14,19,53,[&AgGQAgAA],Malign Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@6f3d0f23,[Ljava.lang.String;@278f4bc9,[Ljava.lang.String;@4fa6025a
657,79,286,47,[&AgGRAgAA],Carrion Sneakthief Shoulderguards of the Flock,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@4948c95,[Ljava.lang.String;@357cf33,[Ljava.lang.String;@5edb1d93
658,19,23,53,[&AgGSAgAA],Malign Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@219070c0,[Ljava.lang.String;@140b043,[Ljava.lang.String;@3cd3d90f
659,80,291,47,[&AgGTAgAA],Shiro's Pauldrons,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@3a626c83,[Ljava.lang.String;@18561d7f,[Ljava.lang.String;@1c10649e
660,21,24,53,[&AgGUAgAA],Strong Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@3ea9ddb2,[Ljava.lang.String;@1706b890,[Ljava.lang.String;@3f93e2ea
661,0,5,59,[&AgGVAgAA],Mighty Studded Gloves,https://render.guildwars2.com/file/07A941314810F9342BBBE2970450E1FFE2227430/61031.png,,Armor,Basic,[Ljava.lang.String;@20384512,[Ljava.lang.String;@508c58ea,[Ljava.lang.String;@726ca853
662,26,28,53,[&AgGWAgAA],Strong Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@52489046,[Ljava.lang.String;@303a4fc8,[Ljava.lang.String;@2431a2d
663,31,31,69,[&AgGXAgAA],Strong Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@157a1406,[Ljava.lang.String;@3266c4f,[Ljava.lang.String;@610027ec
664,32,32,67,[&AgGYAgAA],Ravaging Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@7b08cb93,[Ljava.lang.String;@3e972ad0,[Ljava.lang.String;@ee36d59
665,36,35,69,[&AgGZAgAA],Strong Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@6ebc042e,[Ljava.lang.String;@53551e39,[Ljava.lang.String;@54937f29
666,40,114,74,[&AgGaAgAA],Ravaging Reinforced Scale Boots of Rage,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Rare,[Ljava.lang.String;@418f5947,[Ljava.lang.String;@4f1ca82c,[Ljava.lang.String;@3443c320
667,64,238,47,[&AgGbAgAA],Rampager's Sneakthief Shoulderguards of the Centaur,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@7be698b6,[Ljava.lang.String;@4018a3ec,[Ljava.lang.String;@6a6f3e0b
668,22,25,53,[&AgGcAgAA],Ravaging Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@401faaa5,[Ljava.lang.String;@ff3a938,[Ljava.lang.String;@a717ce9
669,72,264,47,[&AgGdAgAA],Rampager's Sneakthief Shoulderguards of Strength,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@19fd84ca,[Ljava.lang.String;@240a4fd2,[Ljava.lang.String;@36a28802
670,27,28,53,[&AgGeAgAA],Ravaging Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@37b53c0b,[Ljava.lang.String;@429b35e3,[Ljava.lang.String;@341986bd
671,37,35,67,[&AgGfAgAA],Ravaging Swindler Boots,https://render.guildwars2.com/file/63400BA1F7ED75D7B720D4ED91F30AA6FF2DD6AB/61028.png,,Armor,Fine,[Ljava.lang.String;@1659faa4,[Ljava.lang.String;@892d900,[Ljava.lang.String;@13bdc1dc
672,47,126,74,[&AgGgAgAA],Ravaging Reinforced Scale Boots of Vampirism,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,,Armor,Rare,[Ljava.lang.String;@6b698178,[Ljava.lang.String;@32bcca6b,[Ljava.lang.String;@2c785fe5
673,80,291,47,[&AgGhAgAA],Aidan's Pauldrons,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@5136c897,[Ljava.lang.String;@76f3f188,[Ljava.lang.String;@224882af
674,32,32,69,[&AgGiAgAA],Ravaging Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@4c217674,[Ljava.lang.String;@2b346d17,[Ljava.lang.String;@42a2b648
675,54,141,84,[&AgGjAgAA],Ravaging Banded Greaves of Balthazar,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@24991949,[Ljava.lang.String;@63cc5978,[Ljava.lang.String;@6b98ccc3
676,65,242,47,[&AgGkAgAA],Shaman's Sneakthief Shoulderguards of the Flock,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@3cdf370e,[Ljava.lang.String;@5060228d,[Ljava.lang.String;@51e6b660
677,37,35,69,[&AgGlAgAA],Ravaging Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@7c35864b,[Ljava.lang.String;@3917b984,[Ljava.lang.String;@68329061
678,23,26,53,[&AgGmAgAA],Honed Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@c836eb1,[Ljava.lang.String;@5cd4b6b4,[Ljava.lang.String;@580bff33
679,73,269,47,[&AgGnAgAA],Shaman's Sneakthief Shoulderguards of Divinity,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@24c6ddcb,[Ljava.lang.String;@3327c904,[Ljava.lang.String;@4abfb8c2
680,80,291,47,[&AgGoAgAA],Reyna's Pauldrons,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@4d4a34c1,[Ljava.lang.String;@5f708026,[Ljava.lang.String;@52121d25
681,28,29,53,[&AgGpAgAA],Honed Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@655cd60d,[Ljava.lang.String;@792c1a5b,[Ljava.lang.String;@2206d4e8
682,66,247,47,[&AgGqAgAA],Cleric's Sneakthief Shoulderguards of Lyssa,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@60bf1eb8,[Ljava.lang.String;@6350401c,[Ljava.lang.String;@7ab770ef
683,33,33,69,[&AgGrAgAA],Honed Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@6e024ac5,[Ljava.lang.String;@76d0d363,[Ljava.lang.String;@17613d05
684,61,156,84,[&AgGsAgAA],Carrion Banded Greaves of the Traveler,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@5690070e,[Ljava.lang.String;@2ab82b7b,[Ljava.lang.String;@5a83be84
685,68,171,84,[&AgGtAgAA],Carrion Banded Greaves of the Flock,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@441439c4,[Ljava.lang.String;@12eafe3f,[Ljava.lang.String;@7962fcea
686,23,26,48,[&AgGuAgAA],Honed Studded Boots,https://render.guildwars2.com/file/C05DCA62E84D18EF46D5357C217956C55BC3063E/61013.png,,Armor,Fine,[Ljava.lang.String;@3ed20adc,[Ljava.lang.String;@5b6dcedb,[Ljava.lang.String;@1eb3d88f
687,74,269,47,[&AgGvAgAA],Cleric's Sneakthief Shoulderguards of Mercy,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@70d8e21f,[Ljava.lang.String;@5ef28232,[Ljava.lang.String;@6bdc9421
688,38,36,69,[&AgGwAgAA],Honed Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@6bab5e75,[Ljava.lang.String;@5cd49105,[Ljava.lang.String;@167d6bbf
689,24,26,53,[&AgGxAgAA],Ravaging Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@190f88cd,[Ljava.lang.String;@28e6256f,[Ljava.lang.String;@5042d5cf
690,29,30,53,[&AgGyAgAA],Ravaging Country Boots,https://render.guildwars2.com/file/0CC3CC0819042C9692916BE0132CDB0E2E0325AA/61026.png,,Armor,Fine,[Ljava.lang.String;@2d9f6ceb,[Ljava.lang.String;@48b3d075,[Ljava.lang.String;@51e75951
691,80,291,47,[&AgGzAgAA],Zho's Pauldrons,https://render.guildwars2.com/file/EF97346C5442020AFAAAF016182F0CF00E989703/561551.png,,Armor,Exotic,[Ljava.lang.String;@174d120f,[Ljava.lang.String;@41e3dc39,[Ljava.lang.String;@17859c08
692,62,191,43,[&AgG0AgAA],Berserker's Sneakthief Gloves of the Grove,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@7cc36278,[Ljava.lang.String;@361da85,[Ljava.lang.String;@5c3cccc4
693,75,186,84,[&AgG1AgAA],Carrion Banded Greaves of Strength,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,,Armor,Rare,[Ljava.lang.String;@67627e97,[Ljava.lang.String;@d500a1,[Ljava.lang.String;@d6d47cc
694,34,33,69,[&AgG2AgAA],Ravaging Magician Boots,https://render.guildwars2.com/file/561D59C81D1BAC16DA6AC470C256A7C53566DF5D/61032.png,,Armor,Fine,[Ljava.lang.String;@378df049,[Ljava.lang.String;@436fb6e9,[Ljava.lang.String;@6b17762d
696,70,213,43,[&AgG4AgAA],Berserker's Sneakthief Gloves of Vampirism,https://render.guildwars2.com/file/3F385C09CDDF9F5509E4C79F66B1733F186D3D6F/561552.png,,Armor,Exotic,[Ljava.lang.String;@c230fa4,[Ljava.lang.String;@54f4b9d1,[Ljava.lang.String;@6a928558
